Tutorial Group,Student ID,Name,School,Gender,CGPA,Team Assigned
G-101,5015,Fatima Bhatia,EEE,Female,2.61,9
G-101,3088,Eli Cruz,EEE,Male,2.48,9
G-101,5468,Lucas Chen,CCEB,Female,2.43,9
G-101,456,Wani Binti Jalil,MAE,Male,2.47,9
G-101,4526,Hope Chen,SoH,Male,4.77,10
G-101,1235,Nguyen Thi Binh,CCDS,Female,2.64,10
G-101,4173,Evelyn Cheung,MSE,Male,2.41,10
G-101,5633,Ning Li,LKCMedicine,Female,2.61,10
G-101,4045,Sofia Reddy,CCDS,Female,0.18,10
G-102,4862,Melati Ahmad,SoH,Female,4.9,1
G-102,2560,Simran Singh,SPMS,Female,2.63,1
G-102,1362,Yong Hui,CoB (NBS),Female,0.16,1
G-102,3168,Sakshi Iyer,WKW SCI,Male,2.36,1
G-102,3820,Felix Wong,MSE,Male,2.35,1
G-102,956,Raj Tan,NIE,Female,4.9,2
G-102,902,Layla Cooper,NIE,Female,2.57,2
G-102,5023,Svetlana Chernyshova,MAE,Female,0.03,2
G-102,5928,Anjali Kumar,SoH,Male,2.58,2
G-102,5578,Minh Tran,SPMS,Male,2.34,2
G-102,337,Kanwal Bukhari,LKCMedicine,Male,4.87,3
G-102,4386,Riku Takeda,WKW SCI,Male,2.42,3
G-102,448,Margarita Sokolova,SSS,Female,2.41,3
G-102,2079,Gina Lau,CEE,Female,0.36,3
G-102,5913,Ulysses Salazar,MAE,Male,2.35,3
G-102,3439,Asher Clark,MSE,Male,2.65,4
G-102,2720,Nira Gupta,CoB (NBS),Female,2.58,4
G-102,1768,Travis Lim,SBS,Female,2.45,4
G-102,3717,Nafisa Ali,NIE,Female,2.41,4
G-102,2013,Wyatt Thompson,CoB (NBS),Male,2.33,4
G-102,3413,Kiran Shah,NIE,Male,2.67,5
G-102,3692,Harsh Kumar,CoE,Male,2.6,5
G-102,2376,Hao Yang Tan,CCEB,Female,2.44,5
G-102,5447,Lan Nguyen,EEE,Male,2.38,5
G-102,3909,Zara Lim,LKCMedicine,Female,2.33,5
G-102,2373,Elisha Wu,CoE,Male,2.62,6
G-102,3043,Maya Sari,CoB (NBS),Female,2.59,6
G-102,4404,Omar Farooq,MAE,Male,2.44,6
G-102,818,Hansel Bautista,MSE,Male,2.4,6
G-102,3957,Megan Walker,CCEB,Female,2.36,6
G-102,4379,Zoe Martinez,LKCMedicine,Female,4.6,7
G-102,39,Lyric Tan,LKCMedicine,Male,2.59,7
G-102,1688,Pranata Santoso,MAE,Male,2.57,7
G-102,613,Nina Phillips,NIE,Female,2.37,7
G-102,2246,Luca Torres,WKW SCI,Male,0.29,7
G-102,2221,Levi Huang,SoH,Male,2.63,8
G-102,2315,Cheng Fang Tan,CoE,Male,2.35,8
G-102,828,Sakshi Singh,LKCMedicine,Male,2.44,8
G-102,5690,Maharani Sari,SPMS,Female,2.42,8
G-102,2403,Henry Tan,CoB (NBS),Female,2.57,8
G-102,103,Maximus Wright,MAE,Male,2.63,9
G-102,2595,Fariha Noor,NIE,Female,4.8,9
G-102,2192,Liu Fang,MAE,Male,2.43,9
G-102,5144,Aria Murphy,CEE,Female,2.52,9
G-102,1634,Sofia Hernandez,SPMS,Male,0.03,9
G-102,783,Ajay Bhatt,SoH,Male,2.43,10
G-102,5888,Bradley Yang,CoB (NBS),Female,2.62,10
G-102,3592,Alina Awan,CCDS,Female,2.45,10
G-102,5147,Min-Ji Park,SoH,Female,2.42,10
G-102,714,Nisha Gupta,NIE,Male,2.5,10
G-103,1847,Talha Iqbal,ASE,Female,5.0,1
G-103,3251,Emily Scott,SSS,Female,2.58,1
G-103,2559,Everett Harris,SoH,Male,0.44,1
G-103,5627,Anjali Singh,CCDS,Male,2.56,1
G-103,1618,Dallas Huang,MSE,Male,2.57,1
G-103,4842,Carmen Ong,CoE,Male,4.86,2
G-103,4224,Ethan White,SSS,Female,2.48,2
G-103,1495,Amira Tan,EEE,Male,2.45,2
G-103,5040,Dev Sharma,WKW SCI,Female,2.31,2
G-103,4427,Willow Wong,CoB (NBS),Male,2.42,2
G-103,3554,Asha Mehta,CEE,Female,2.69,3
G-103,2189,Zachary Lee,SPMS,Male,2.61,3
G-103,4051,Fatima Malik,SSS,Female,2.59,3
G-103,778,Selina Loh,MSE,Male,2.57,3
G-103,4809,Vikram Singh,CCDS,Female,2.64,3
G-103,3932,Vy Nguyen,LKCMedicine,Female,4.64,4
G-103,1787,Xiao Wei Tan,WKW SCI,Male,2.53,4
G-103,4616,Eli Tan,SPMS,Male,2.53,4
G-103,2302,Yvonne Ng,SoH,Male,2.43,4
G-103,1202,Maya Gonzales,CEE,Female,2.38,4
G-103,835,Maya Wilson,SBS,Female,4.71,5
G-103,952,Nadia Binti Zulkifli,WKW SCI,Female,2.55,5
G-103,1911,Mansoor Qureshi,MAE,Male,2.45,5
G-103,4559,Sofia Kim,LKCMedicine,Male,2.46,5
G-103,1551,Maggie Kwan,CCEB,Male,2.34,5
G-103,1553,Isaac Thompson,EEE,Female,4.73,6
G-103,925,Saad Malik,ASE,Female,2.41,6
G-103,397,Chong Wang,CCEB,Male,2.56,6
G-103,2602,Fatima Baig,SSS,Male,2.48,6
G-103,2099,Fahim Hussein,EEE,Female,2.33,6
G-103,5483,Camila Li,CCDS,Male,4.63,7
G-103,40,Shiloh Lin,SSS,Female,2.44,7
G-103,5970,Layla Fisher,CCDS,Female,2.55,7
G-103,4964,Hannah Sanders,NIE,Male,2.57,7
G-103,5493,Amna Bukhari,WKW SCI,Male,2.31,7
G-103,1292,Queenie Lee,EEE,Male,4.53,8
G-103,3497,Hikaru Sato,ASE,Female,2.51,8
G-103,1879,Naim Bin Hashim,ASE,Female,2.54,8
G-103,4837,Yuna Wong,SoH,Male,2.5,8
G-103,1613,Graham Jackson,SBS,Male,2.43,8
G-103,4612,Kylie Chen,CoE,Female,2.64,9
G-103,4181,Simon Lee,CoB (NBS),Male,2.65,9
G-103,4678,Irfan Bin Hassan,WKW SCI,Female,2.61,9
G-103,2601,Tommy Wu,MSE,Female,2.61,9
G-103,4132,Aria Martinez,EEE,Male,2.57,9
G-103,2679,Khalil Bin Ismail,CCEB,Male,4.94,10
G-103,4821,Samantha Khan,SPMS,Female,2.69,10
G-103,344,Tyler Hall,CCDS,Male,2.65,10
G-103,18,Alan Chan,MAE,Female,2.69,10
G-103,2165,David Young,MAE,Female,0.05,10
G-104,4988,Rafael Wong,CCDS,Male,4.63,1
G-104,5962,Madison Scott,CEE,Male,2.3,1
G-104,2273,Samantha Ong,CEE,Female,2.3,1
G-104,3665,Shahid Ali,WKW SCI,Female,2.35,1
G-104,5540,Kamran Farooq,EEE,Female,2.36,1
G-104,2962,Jun Zhang,EEE,Male,2.65,2
G-104,759,Daniel Adams,SSS,Female,2.62,2
G-104,5020,Xena Reed,CEE,Female,2.5,2
G-104,4349,Benjamin Huang,CoE,Female,2.36,2
G-104,2653,Chloe Tan,SPMS,Male,2.54,2
G-104,4403,Ying Zhang,ASE,Female,2.66,3
G-104,33,Waleed Malik,NIE,Female,2.6,3
G-104,4187,Isha Verma,SBS,Male,2.57,3
G-104,4001,Ashna Mehta,CoB (NBS),Male,2.37,3
G-104,1395,Anil Reddy,CoE,Female,2.48,3
G-104,3268,Gideon Torres,SPMS,Female,2.68,4
G-104,1891,Ryder Ward,CCEB,Male,2.62,4
G-104,3937,Nisha Yadav,MAE,Male,2.57,4
G-104,1542,John Lim,ASE,Female,2.43,4
G-104,4894,Fitri Binti Mohd,NIE,Female,2.37,4
G-104,5596,Jason Tan,CEE,Female,2.7,5
G-104,2556,Chloe Wu,CCEB,Male,2.6,5
G-104,2233,Chloe Scott,ASE,Male,2.63,5
G-104,3873,Leo Pranata,MAE,Male,2.41,5
G-104,3050,Nia Wong,CEE,Female,2.33,5
G-104,5685,Maya Rahman,CoB (NBS),Male,2.7,6
G-104,3595,Eamon Liu,CoB (NBS),Male,2.63,6
G-104,3335,William Yip,WKW SCI,Male,2.36,6
G-104,1950,Lila Wu,NIE,Female,2.39,6
G-104,2562,Zainab Noor,SSS,Female,2.59,6
G-104,82,Giselle Wu,SSS,Female,2.64,7
G-104,4664,Lance Alvarado,CCDS,Female,2.48,7
G-104,5570,Gideon Zhang,ASE,Female,2.52,7
G-104,1375,Pallavi Mehta,SSS,Male,2.47,7
G-104,5905,Emi Yamashita,CEE,Male,2.57,7
G-104,2622,Priya Roy,CCDS,Female,4.89,8
G-104,5684,Emily Johnson,CEE,Male,2.35,8
G-104,1649,Vera Ong,SPMS,Female,2.52,8
G-104,3080,Tara Wati,SoH,Female,2.44,8
G-104,5317,Zhen Zhang,CoE,Male,0.47,8
G-104,832,Sarah Liu,SoH,Female,2.68,9
G-104,2898,Nancy Yeo,SoH,Male,4.77,9
G-104,1446,Dahlia Chen,NIE,Male,2.5,9
G-104,2932,Gracelyn Dela Cruz,CoE,Male,2.57,9
G-104,5263,Lily Ong,NIE,Female,0.14,9
G-104,238,Prashant Joshi,MAE,Male,4.75,10
G-104,1600,Sophia Taylor,SSS,Male,2.7,10
G-104,4039,Anita Lim,WKW SCI,Female,2.54,10
G-104,2204,Anaya Singh,CCDS,Male,2.65,10
G-104,90,Chandra Menon,SBS,Female,0.03,10
G-105,4510,Kylie Zhang,SSS,Female,4.84,1
G-105,1550,Chen Bo,ASE,Female,0.27,1
G-105,4364,Charlotte Gonzalez,ADM,Male,2.6,1
G-105,3345,Vira Dwi,WKW SCI,Male,2.39,1
G-105,800,Ricky Chen,ASE,Male,2.33,1
G-105,1043,Logan Martin,MAE,Female,2.72,2
G-105,5909,Aditi Kumar,EEE,Male,2.52,2
G-105,2010,Trung Le,MSE,Female,2.5,2
G-105,1789,Dallas Liu,NIE,Female,2.37,2
G-105,1564,Amina Binti Zain,CoE,Male,2.32,2
G-105,5565,Yumi Tanaka,WKW SCI,Male,2.72,3
G-105,463,Arjun Nair,CoB (NBS),Male,2.53,3
G-105,2732,Addison Lin,CCEB,Female,2.48,3
G-105,500,Vincent Wong,CoB (NBS),Female,2.38,3
G-105,5355,Nicolas Ramos,MAE,Male,2.32,3
G-105,3108,Pallavi Kumar,NIE,Male,2.71,4
G-105,4744,Alyssa Tan,SoH,Female,2.56,4
G-105,5797,Shahid Raza,CoB (NBS),Female,2.49,4
G-105,3728,Lola Zhang,SBS,Male,2.37,4
G-105,2728,Daphne Li,CoE,Female,2.3,4
G-105,4869,Kiran Rao,SBS,Female,2.73,5
G-105,5218,Julia Tan,CCDS,Female,2.46,5
G-105,4758,Ping An,CEE,Male,2.42,5
G-105,4431,Chen Li,NIE,Male,2.51,5
G-105,5029,Olivia Miller,EEE,Male,2.31,5
G-105,2392,Max Johnson,MSE,Female,2.69,6
G-105,5377,Yang Jun,SBS,Male,2.59,6
G-105,5770,Qiana Lestari,SSS,Female,2.44,6
G-105,5003,Imran Bin Zahid,CoE,Male,2.4,6
G-105,3970,Cora Zhang,ADM,Female,2.31,6
G-105,951,Nisha Bansal,CCDS,Male,2.63,7
G-105,3415,Tatum Roberts,EEE,Male,2.5,7
G-105,3668,Saad Javed,CoB (NBS),Female,2.47,7
G-105,1927,Dao Tran,CCDS,Female,2.44,7
G-105,4589,Sabrina Zhao,SSS,Female,2.39,7
G-105,4188,Sophie Reed,MSE,Female,4.64,8
G-105,1974,Ronald Tan,CoE,Female,2.63,8
G-105,1490,Amit Agarwal,NIE,Female,2.58,8
G-105,1007,Jonathan Wu,NIE,Male,2.42,8
G-105,28,Claudia Tan,CEE,Male,0.15,8
G-105,5816,Bennett Liu,SPMS,Male,4.78,9
G-105,2161,Tessa Li,CCDS,Female,2.62,9
G-105,1803,Isabella Rodriguez,WKW SCI,Male,2.45,9
G-105,333,Maya Torres,CoB (NBS),Female,2.48,9
G-105,1141,Mei Chen,SBS,Male,0.1,9
G-105,401,Haruki Suzuki,SBS,Male,2.68,10
G-105,2913,Kunal Mehta,MAE,Female,4.77,10
G-105,5339,Callum Williams,ASE,Male,2.44,10
G-105,1529,Devansh Mehta,MAE,Female,2.49,10
G-105,5950,James Jackson,ADM,Female,0.05,10
G-106,1929,Kavitha Tan,NIE,Female,4.92,1
G-106,3008,Thomas Harris,SPMS,Male,2.48,1
G-106,5676,Akemi Takahashi,NIE,Female,2.54,1
G-106,2588,Mira Binti Zaki,MAE,Female,2.35,1
G-106,5657,Charlotte Harris,EEE,Male,0.12,1
G-106,1168,Eun-Hee Kim,MAE,Male,4.85,2
G-106,164,Nisha Verma,MAE,Male,2.55,2
G-106,3686,Cole Huang,SPMS,Female,0.11,2
G-106,2147,Hafiz Ahmad,NIE,Female,2.35,2
G-106,4753,Zara Malik,NIE,Female,2.55,2
G-106,1730,Siddharth Gupta,SSS,Female,4.85,3
G-106,5983,Sergei Ivanovich,NIE,Female,2.63,3
G-106,2385,Hoang Nguyen,CCEB,Female,2.27,3
G-106,330,Dylan Li,SSS,Male,2.36,3
G-106,4783,Rahul Mehta,NIE,Male,0.29,3
G-106,5898,Quinn Larson,MAE,Male,2.61,4
G-106,4581,Jai Mehta,WKW SCI,Male,2.6,4
G-106,4387,Kathy Tan,CoE,Female,2.53,4
G-106,4934,Arya Kapoor,EEE,Male,2.38,4
G-106,3654,Aria Tan,SSS,Female,2.29,4
G-106,5089,Isla Lee,SPMS,Female,2.62,5
G-106,3583,Aria Lee,CoB (NBS),Male,2.65,5
G-106,2370,Zedrick Ong,CoE,Male,2.5,5
G-106,1470,Tania Ng,CCEB,Female,2.37,5
G-106,3001,Piper Chen,SSS,Female,2.28,5
G-106,4438,Noel Pineda,CCEB,Female,2.45,6
G-106,3551,Harrison Moore,SoH,Female,2.56,6
G-106,1888,Guofeng,EEE,Female,2.49,6
G-106,5093,Megan Zhao,LKCMedicine,Male,2.4,6
G-106,1580,Nikhil Sharma,SoH,Male,2.52,6
G-106,2112,Noah Morris,SSS,Female,2.45,7
G-106,5088,Neelam Rani,MAE,Male,2.57,7
G-106,1294,Nolan Reyes,LKCMedicine,Male,2.43,7
G-106,3054,Om Tan,CoE,Male,2.43,7
G-106,3330,Jingyi,CCDS,Female,2.53,7
G-106,2713,Kevin Wang,CoE,Male,2.68,8
G-106,113,Fahad Ali,LKCMedicine,Male,2.61,8
G-106,2144,Oscar Villanueva,CCEB,Male,2.49,8
G-106,850,Sienna Lee,CoE,Female,2.32,8
G-106,1785,Gabriella Dela Cruz,MAE,Female,2.31,8
G-106,5670,Miyu Nishimura,WKW SCI,Male,2.57,9
G-106,4732,Albert Wang,SSS,Male,2.61,9
G-106,5885,Jun Liu,ADM,Male,2.45,9
G-106,1415,Cleo Morales,CCEB,Female,2.44,9
G-106,1002,Priya Nair,NIE,Female,2.35,9
G-106,3471,Gandhi Saputra,NIE,Female,2.73,10
G-106,930,Jason Robinson,WKW SCI,Female,2.73,10
G-106,4317,Oliver Martinez,MAE,Male,2.72,10
G-106,623,Minghao,SPMS,Female,2.73,10
G-106,4201,Reyansh Iyer,LKCMedicine,Male,0.44,10
G-107,4677,Emery Wu,CEE,Male,2.52,1
G-107,4621,Amelia Lewis,CCDS,Male,2.57,1
G-107,5212,Sana Menon,CoB (NBS),Female,2.43,1
G-107,2475,Madison Torres,EEE,Female,2.29,1
G-107,992,Amara Siti,NIE,Female,2.28,1
G-107,1308,Vera Chan,ASE,Male,4.93,2
G-107,5767,Carter Hall,CEE,Male,2.46,2
G-107,3973,Karan Patel,SPMS,Female,2.35,2
G-107,149,Ananya Roy,SBS,Female,2.29,2
G-107,2196,Jia Li,ASE,Female,0.07,2
G-107,830,Samreen Ali,MSE,Male,2.32,3
G-107,3849,Zane Wong,CCEB,Female,2.45,3
G-107,895,Saanvi Roy,ASE,Female,2.53,3
G-107,1033,Tanishq Reddy,CEE,Male,2.52,3
G-107,4040,Rina Ali,EEE,Female,2.26,3
G-107,1541,Zulaikha Binti Rahman,WKW SCI,Male,2.73,4
G-107,1968,Yumi Hayashi,SPMS,Male,2.63,4
G-107,1212,Samantha Sanchez,EEE,Female,2.57,4
G-107,4716,Joko Susanto,SBS,Female,2.57,4
G-107,1463,Xiao Zhang,MSE,Male,0.47,4
G-107,5645,Le Van Minh,CoB (NBS),Female,2.71,5
G-107,3344,Lana Tan,SSS,Female,2.6,5
G-107,2916,Omar Rivera,SBS,Female,2.57,5
G-107,5132,Min-Jung Kim,MAE,Male,2.65,5
G-107,4336,Xiangqi,SBS,Male,0.44,5
G-107,2012,Charu Iyer,MSE,Female,2.72,6
G-107,4901,Victoria Reyes,CEE,Male,2.62,6
G-107,5960,Yuri Grigorev,EEE,Male,2.65,6
G-107,937,Nina Binti Noor,CEE,Female,2.57,6
G-107,89,Suresh Bhat,NIE,Male,0.41,6
G-107,2715,Harvey Lim,CCEB,Female,2.72,7
G-107,2292,Lily Lim,NIE,Female,2.64,7
G-107,2471,Nguyen Thi Hoa,MAE,Male,2.68,7
